uid,rec_result
114,297994,238214,210534,284295,257048,351262,277922,252570,102591,176633
115,297994,252570,277922,238214,351262,284295,102591,257048,176633,210534
116,238214,252570,351262,257048,297994,210534,102591,277922,176633,284295
117,210534,351262,277922,252570,284295,297994,238214,176633,102591,257048
118,351262,252570,297994,176633,284295,238214,257048,210534,102591,277922
119,238214,257048,351262,176633,210534,252570,297994,102591,277922,284295
120,210534,257048,238214,102591,277922,351262,284295,252570,297994,176633
121,176633,210534,102591,297994,252570,277922,284295,238214,257048,351262
122,284295,297994,238214,102591,176633,277922,351262,257048,210534,252570
123,277922,351262,210534,102591,297994,176633,284295,238214,252570,257048
124,284295,102591,351262,176633,238214,210534,252570,297994,257048,277922
125,284295,102591,252570,277922,297994,238214,351262,210534,176633,257048
126,257048,238214,351262,252570,102591,297994,284295,210534,277922,176633
127,257048,284295,351262,277922,238214,102591,297994,176633,210534,252570
128,257048,176633,351262,252570,210534,284295,297994,102591,238214,277922
129,351262,210534,277922,176633,238214,284295,252570,297994,102591,257048
130,297994,176633,277922,351262,252570,257048,102591,210534,238214,284295
131,102591,277922,351262,284295,252570,297994,257048,176633,238214,210534
132,284295,210534,257048,297994,238214,102591,176633,277922,252570,351262
133,210534,284295,176633,257048,252570,238214,297994,102591,351262,277922
134,238214,102591,257048,297994,284295,252570,176633,277922,210534,351262
135,252570,297994,238214,351262,176633,102591,257048,277922,210534,284295
136,284295,238214,102591,297994,277922,257048,176633,351262,252570,210534
137,351262,176633,257048,277922,297994,284295,102591,238214,210534,252570
138,277922,238214,252570,210534,102591,284295,351262,257048,297994,176633
139,252570,277922,297994,238214,176633,210534,102591,257048,351262,284295
140,284295,351262,252570,176633,257048,210534,297994,102591,238214,277922
141,210534,102591,257048,252570,238214,176633,284295,297994,351262,277922
142,297994,238214,277922,210534,102591,351262,257048,252570,176633,284295
143,297994,238214,277922,351262,210534,252570,257048,176633,284295,102591
144,257048,351262,238214,284295,297994,252570,210534,176633,277922,102591
145,176633,297994,252570,238214,102591,277922,351262,210534,257048,284295
146,238214,297994,284295,277922,351262,102591,257048,176633,210534,252570
147,252570,176633,351262,102591,257048,277922,210534,238214,297994,284295
148,102591,238214,210534,277922,252570,257048,351262,297994,176633,284295
149,102591,284295,277922,176633,257048,210534,252570,238214,297994,351262
150,176633,277922,257048,284295,252570,210534,238214,102591,351262,297994
151,176633,277922,252570,351262,297994,257048,238214,102591,210534,284295
152,176633,257048,252570,238214,102591,277922,351262,297994,284295,210534
153,277922,176633,257048,102591,351262,252570,297994,238214,210534,284295
154,176633,252570,351262,102591,257048,297994,238214,277922,210534,284295
155,176633,252570,297994,257048,351262,102591,284295,210534,277922,238214
156,257048,297994,102591,351262,210534,176633,277922,252570,284295,238214
157,238214,277922,351262,252570,257048,176633,210534,284295,297994,102591
158,252570,284295,351262,297994,210534,257048,238214,176633,277922,102591
159,238214,252570,176633,277922,102591,257048,210534,284295,297994,351262
160,297994,176633,252570,210534,102591,277922,238214,257048,351262,284295
161,238214,186876,257048,326782,330913,210534,284295,189473,252570,277922
162,297994,252570,277922,210534,284295,351262,176633,102591,238214,257048
163,351262,252570,238214,257048,176633,297994,277922,210534,284295,102591
164,257048,351262,252570,210534,297994,277922,284295,238214,102591,176633
165,238214,252570,102591,176633,277922,210534,297994,351262,257048,284295
166,284295,210534,252570,297994,257048,351262,277922,102591,238214,176633
167,351262,252570,102591,284295,238214,176633,257048,297994,277922,210534
168,284295,257048,210534,277922,238214,351262,297994,252570,176633,102591
169,238214,284295,252570,277922,257048,297994,210534,351262,102591,176633
170,210534,297994,277922,257048,284295,176633,252570,102591,351262,238214
171,277922,284295,102591,210534,351262,297994,252570,238214,176633,257048
172,277922,284295,351262,297994,252570,102591,257048,210534,238214,176633
173,102591,351262,210534,252570,297994,284295,238214,257048,277922,176633
174,102591,252570,284295,210534,176633,351262,277922,297994,257048,238214
175,102591,176633,238214,297994,257048,252570,210534,284295,277922,351262
176,238214,277922,210534,176633,297994,102591,351262,252570,284295,257048
177,277922,210534,284295,102591,351262,238214,257048,297994,176633,252570
178,252570,257048,210534,351262,102591,238214,277922,284295,297994,176633
179,351262,297994,277922,252570,238214,284295,176633,102591,210534,257048
180,277922,176633,257048,252570,297994,238214,284295,351262,210534,102591
181,351262,102591,252570,284295,238214,257048,277922,210534,297994,176633
182,297994,257048,277922,102591,252570,210534,284295,351262,176633,238214
183,284295,238214,252570,277922,257048,210534,102591,297994,351262,176633
184,176633,351262,284295,252570,102591,238214,210534,257048,277922,297994
185,102591,176633,297994,351262,277922,284295,210534,238214,257048,252570
186,102591,351262,238214,284295,297994,176633,277922,257048,210534,252570
187,176633,102591,238214,257048,284295,277922,210534,297994,252570,351262
188,277922,257048,102591,284295,351262,238214,176633,252570,210534,297994
189,297994,176633,210534,102591,284295,257048,351262,238214,252570,277922
190,102591,297994,210534,176633,252570,284295,238214,351262,257048,277922
191,351262,297994,284295,210534,238214,277922,257048,252570,102591,176633
192,351262,252570,284295,297994,257048,176633,238214,277922,102591,210534
193,176633,284295,297994,257048,252570,238214,102591,210534,277922,351262
194,210534,238214,257048,252570,351262,297994,176633,284295,277922,102591
195,277922,257048,284295,351262,102591,297994,252570,210534,176633,238214
196,176633,351262,252570,210534,277922,297994,102591,284295,238214,257048
197,238214,176633,102591,277922,257048,210534,284295,297994,351262,252570
198,277922,238214,351262,252570,297994,284295,176633,257048,102591,210534
199,257048,102591,297994,238214,210534,284295,351262,252570,277922,176633
200,277922,351262,176633,257048,102591,210534,284295,238214,252570,297994
201,176633,277922,297994,284295,257048,102591,238214,210534,252570,351262
202,238214,210534,257048,284295,176633,351262,102591,297994,252570,277922
203,351262,252570,102591,284295,176633,297994,238214,257048,277922,210534
204,351262,252570,102591,176633,238214,297994,210534,277922,284295,257048
205,297994,102591,351262,257048,277922,252570,210534,284295,176633,238214
206,351262,176633,102591,252570,284295,297994,210534,277922,257048,238214
207,252570,210534,297994,102591,351262,257048,284295,176633,277922,238214
208,284295,102591,176633,210534,252570,277922,238214,351262,257048,297994
209,102591,257048,238214,297994,284295,277922,252570,176633,351262,210534
210,176633,277922,102591,210534,257048,252570,297994,284295,238214,351262
211,238214,297994,277922,210534,102591,252570,176633,257048,351262,284295
212,238214,351262,297994,284295,176633,257048,210534,252570,277922,102591
213,176633,210534,257048,238214,252570,277922,284295,351262,297994,102591
214,238214,252570,277922,102591,284295,351262,210534,297994,257048,176633
215,238214,176633,252570,284295,351262,297994,257048,277922,210534,102591
216,210534,284295,257048,102591,176633,351262,252570,277922,238214,297994
217,284295,297994,252570,176633,210534,238214,257048,102591,277922,351262
218,351262,210534,102591,284295,252570,277922,238214,297994,257048,176633
219,210534,257048,252570,277922,102591,176633,297994,284295,351262,238214
220,176633,210534,351262,238214,252570,277922,297994,257048,102591,284295
221,297994,284295,277922,102591,351262,176633,252570,238214,257048,210534
222,176633,252570,284295,257048,102591,297994,277922,238214,210534,351262
223,102591,252570,176633,277922,284295,257048,297994,238214,351262,210534
224,238214,102591,176633,210534,297994,257048,252570,284295,277922,351262
225,257048,238214,252570,284295,176633,351262,210534,297994,102591,277922
226,102591,176633,351262,277922,284295,297994,238214,252570,257048,210534
227,351262,238214,252570,176633,257048,102591,277922,297994,284295,210534
228,277922,210534,284295,102591,351262,257048,252570,297994,176633,238214
229,351262,176633,102591,284295,210534,257048,252570,297994,277922,238214
230,257048,252570,210534,351262,238214,277922,176633,297994,284295,102591
231,252570,210534,277922,351262,284295,297994,238214,176633,257048,102591
232,102591,176633,297994,284295,210534,257048,351262,277922,238214,252570
233,238214,102591,284295,297994,257048,252570,351262,277922,210534,176633
234,277922,297994,257048,102591,351262,176633,238214,284295,210534,252570
235,277922,257048,284295,351262,252570,210534,102591,297994,238214,176633
236,252570,238214,257048,284295,277922,102591,297994,210534,351262,176633
237,102591,257048,351262,176633,297994,277922,252570,238214,210534,284295
238,277922,102591,210534,252570,351262,238214,284295,297994,176633,257048
239,284295,297994,257048,102591,238214,210534,351262,176633,252570,277922
240,102591,351262,297994,210534,176633,238214,252570,284295,277922,257048
241,284295,102591,257048,277922,210534,252570,176633,238214,351262,297994
242,102591,297994,257048,210534,351262,284295,252570,277922,238214,176633
243,176633,102591,297994,210534,257048,252570,277922,238214,351262,284295
244,351262,257048,252570,210534,238214,284295,102591,297994,277922,176633
245,277922,102591,252570,238214,257048,284295,210534,297994,176633,351262
246,210534,277922,284295,238214,102591,176633,351262,257048,252570,297994
247,252570,297994,351262,257048,277922,210534,238214,102591,284295,176633
248,210534,284295,297994,257048,277922,351262,102591,176633,238214,252570
249,238214,277922,284295,176633,297994,102591,257048,351262,252570,210534
250,102591,284295,351262,277922,252570,176633,210534,238214,297994,257048
251,252570,238214,297994,277922,102591,176633,351262,210534,257048,284295
252,351262,297994,277922,210534,238214,257048,284295,252570,176633,102591
253,277922,257048,176633,252570,238214,297994,351262,284295,102591,210534
254,284295,176633,210534,102591,297994,238214,277922,351262,252570,257048
255,284295,351262,176633,210534,297994,257048,238214,252570,277922,102591
256,351262,277922,252570,176633,210534,102591,284295,257048,297994,238214
257,252570,284295,238214,351262,176633,210534,277922,257048,297994,102591
258,238214,351262,176633,257048,297994,210534,284295,252570,102591,277922
259,176633,252570,297994,210534,238214,102591,277922,257048,351262,284295
260,284295,176633,297994,102591,257048,210534,238214,277922,252570,351262
261,284295,238214,297994,351262,102591,252570,176633,210534,277922,257048
262,277922,238214,102591,176633,284295,252570,257048,297994,210534,351262
263,252570,351262,257048,277922,102591,297994,284295,238214,176633,210534
264,257048,351262,277922,238214,297994,284295,252570,176633,210534,102591
265,284295,238214,277922,176633,102591,257048,210534,351262,252570,297994
266,176633,297994,210534,252570,102591,238214,284295,277922,257048,351262
267,176633,277922,102591,252570,351262,257048,238214,284295,210534,297994
268,351262,252570,238214,176633,102591,297994,284295,277922,257048,210534
269,297994,284295,257048,238214,252570,102591,176633,351262,210534,277922
270,257048,351262,284295,277922,102591,297994,176633,252570,210534,238214
271,297994,257048,102591,238214,210534,284295,351262,252570,277922,176633
272,176633,257048,210534,284295,277922,252570,297994,351262,102591,238214
273,351262,252570,102591,238214,257048,210534,284295,176633,277922,297994
274,257048,210534,252570,277922,284295,351262,176633,102591,238214,297994
275,277922,257048,210534,284295,176633,102591,252570,238214,297994,351262
276,238214,252570,297994,176633,210534,277922,257048,102591,351262,284295
277,284295,102591,351262,210534,257048,297994,277922,252570,176633,238214
278,297994,238214,284295,210534,257048,351262,277922,102591,252570,176633
279,210534,351262,238214,297994,252570,102591,277922,284295,257048,176633
280,284295,210534,277922,176633,252570,351262,238214,257048,102591,297994
281,351262,252570,210534,297994,238214,284295,176633,102591,257048,277922
282,238214,277922,351262,176633,210534,102591,257048,297994,252570,284295
283,351262,277922,257048,238214,176633,297994,252570,210534,102591,284295
284,284295,210534,238214,297994,102591,277922,351262,252570,257048,176633
285,210534,176633,297994,257048,252570,351262,277922,102591,238214,284295
286,257048,102591,238214,252570,351262,176633,210534,297994,284295,277922
287,238214,252570,277922,351262,257048,284295,102591,210534,176633,297994
288,257048,210534,284295,277922,176633,297994,238214,252570,102591,351262
289,297994,351262,176633,210534,252570,238214,257048,277922,102591,284295
290,102591,257048,351262,210534,238214,176633,284295,297994,252570,277922
291,351262,297994,210534,252570,102591,176633,238214,284295,257048,277922
292,351262,238214,102591,252570,176633,210534,257048,284295,277922,297994
293,252570,210534,238214,257048,176633,351262,277922,284295,102591,297994
294,252570,277922,210534,257048,297994,351262,102591,238214,284295,176633
295,238214,210534,277922,351262,257048,297994,176633,252570,284295,102591
296,252570,277922,284295,102591,257048,176633,297994,351262,238214,210534
297,277922,176633,238214,297994,252570,351262,102591,257048,210534,284295
298,102591,297994,176633,284295,257048,210534,238214,277922,252570,351262
299,102591,238214,252570,277922,297994,257048,351262,210534,284295,176633
300,257048,297994,102591,252570,176633,210534,351262,284295,277922,238214
301,351262,257048,277922,210534,297994,102591,252570,176633,284295,238214
302,297994,210534,277922,284295,102591,238214,252570,257048,176633,351262
303,351262,210534,252570,284295,238214,176633,277922,257048,102591,297994
304,297994,176633,210534,277922,252570,102591,351262,257048,284295,238214
305,238214,176633,351262,284295,252570,102591,277922,257048,210534,297994
306,176633,257048,252570,297994,238214,102591,210534,284295,351262,277922
307,351262,176633,102591,252570,284295,238214,210534,297994,277922,257048
308,252570,176633,257048,351262,238214,284295,210534,277922,102591,297994
309,238214,257048,297994,210534,102591,351262,284295,252570,277922,176633
310,297994,284295,210534,351262,277922,238214,252570,176633,102591,257048
311,351262,252570,238214,284295,102591,277922,210534,257048,297994,176633
312,252570,102591,297994,238214,176633,257048,284295,210534,351262,277922
313,351262,277922,252570,210534,176633,102591,257048,238214,284295,297994
314,210534,102591,284295,351262,277922,252570,238214,297994,257048,176633
315,351262,102591,210534,252570,257048,284295,176633,297994,277922,238214
316,297994,176633,102591,252570,210534,257048,351262,277922,284295,238214
317,252570,176633,351262,277922,257048,284295,102591,297994,210534,238214
318,176633,284295,257048,252570,351262,102591,238214,297994,210534,277922
319,297994,252570,351262,257048,210534,176633,238214,284295,277922,102591
320,238214,257048,284295,176633,252570,297994,351262,277922,210534,102591
321,297994,277922,257048,238214,176633,210534,284295,252570,351262,102591
322,257048,176633,284295,238214,351262,210534,277922,252570,102591,297994
323,297994,351262,252570,277922,102591,176633,238214,284295,210534,257048
324,351262,252570,284295,277922,176633,257048,102591,297994,210534,238214
325,252570,210534,176633,277922,102591,238214,351262,284295,297994,257048
326,252570,284295,351262,176633,102591,238214,277922,210534,257048,297994
327,176633,238214,284295,351262,102591,210534,277922,252570,297994,257048
328,176633,277922,297994,351262,257048,102591,238214,210534,284295,252570
329,176633,210534,351262,284295,257048,102591,277922,252570,297994,238214
330,297994,351262,257048,252570,102591,277922,210534,176633,284295,238214
331,297994,176633,257048,238214,102591,252570,210534,284295,277922,351262
332,257048,102591,277922,252570,284295,238214,351262,297994,210534,176633
333,210534,238214,284295,252570,176633,351262,257048,102591,297994,277922
334,284295,252570,257048,277922,351262,238214,176633,210534,297994,102591
335,210534,351262,257048,277922,102591,238214,176633,297994,284295,252570
336,252570,297994,210534,176633,238214,102591,257048,351262,284295,277922
337,257048,210534,351262,238214,252570,284295,297994,277922,176633,102591
338,102591,238214,351262,210534,297994,176633,252570,284295,257048,277922
339,238214,210534,277922,351262,284295,257048,176633,102591,297994,252570
340,257048,284295,210534,277922,351262,238214,297994,252570,102591,176633
341,252570,277922,210534,102591,176633,284295,257048,297994,351262,238214
342,210534,176633,277922,252570,257048,284295,238214,351262,102591,297994
343,351262,257048,277922,252570,176633,284295,102591,210534,238214,297994
344,210534,351262,284295,297994,102591,238214,176633,277922,257048,252570
345,297994,102591,176633,257048,252570,284295,351262,238214,210534,277922
346,102591,176633,257048,210534,351262,284295,277922,252570,297994,238214
347,351262,210534,176633,277922,297994,257048,238214,102591,284295,252570
348,351262,238214,297994,277922,252570,284295,257048,102591,210534,176633
349,102591,210534,257048,238214,277922,284295,297994,351262,176633,252570
350,257048,102591,277922,176633,238214,351262,210534,252570,284295,297994
351,102591,277922,284295,252570,297994,351262,210534,238214,257048,176633
352,102591,297994,351262,238214,252570,176633,277922,257048,284295,210534
353,176633,102591,277922,238214,297994,210534,257048,351262,252570,284295
354,238214,284295,252570,351262,102591,176633,210534,257048,297994,277922
355,176633,297994,252570,277922,238214,102591,284295,210534,257048,351262
356,176633,284295,351262,297994,238214,257048,252570,102591,277922,210534
357,297994,252570,257048,238214,351262,210534,102591,284295,176633,277922
358,257048,210534,284295,297994,277922,351262,238214,252570,102591,176633
359,252570,297994,210534,102591,351262,284295,277922,257048,238214,176633
360,277922,210534,297994,284295,257048,351262,238214,252570,102591,176633
361,351262,210534,102591,238214,257048,297994,284295,176633,252570,277922
362,210534,252570,284295,238214,297994,257048,102591,176633,351262,277922
363,297994,277922,252570,257048,176633,210534,284295,351262,102591,238214
364,284295,277922,210534,252570,238214,351262,176633,297994,102591,257048
365,252570,102591,297994,284295,176633,351262,238214,277922,257048,210534
366,102591,297994,210534,238214,351262,252570,176633,277922,284295,257048
367,238214,210534,102591,257048,284295,351262,297994,252570,277922,176633
368,277922,284295,238214,102591,252570,297994,257048,176633,210534,351262
369,176633,257048,351262,284295,238214,102591,277922,210534,297994,252570
370,238214,351262,176633,297994,284295,210534,252570,277922,102591,257048
371,284295,102591,252570,297994,257048,238214,210534,277922,351262,176633
372,257048,210534,277922,284295,351262,297994,238214,102591,176633,252570
373,351262,257048,176633,210534,284295,252570,297994,238214,277922,102591
374,176633,277922,210534,102591,284295,252570,297994,257048,238214,351262
375,252570,297994,257048,284295,210534,351262,277922,176633,238214,102591
376,284295,238214,297994,351262,210534,277922,252570,176633,102591,257048
377,176633,277922,297994,284295,238214,351262,257048,210534,102591,252570
378,252570,351262,277922,102591,238214,257048,210534,284295,176633,297994
379,351262,284295,252570,257048,277922,176633,210534,297994,102591,238214
380,297994,351262,252570,257048,284295,238214,210534,176633,277922,102591
381,277922,102591,257048,176633,238214,210534,284295,351262,297994,252570
382,351262,102591,277922,284295,176633,252570,297994,210534,257048,238214
383,238214,277922,297994,351262,210534,257048,176633,284295,102591,252570
384,284295,176633,252570,210534,277922,102591,257048,351262,297994,238214
385,252570,257048,176633,284295,277922,210534,102591,297994,238214,351262
386,284295,176633,277922,102591,252570,351262,210534,297994,257048,238214
387,102591,351262,257048,277922,297994,284295,238214,210534,252570,176633
388,257048,102591,351262,277922,252570,297994,284295,210534,176633,238214
389,238214,210534,297994,252570,102591,257048,284295,351262,176633,277922
390,238214,351262,252570,277922,210534,176633,102591,297994,284295,257048
391,238214,210534,102591,252570,176633,284295,257048,351262,277922,297994
392,176633,277922,284295,297994,252570,351262,238214,102591,210534,257048
393,277922,284295,351262,297994,252570,238214,210534,257048,176633,102591
394,257048,238214,277922,284295,176633,210534,252570,102591,351262,297994
395,210534,252570,297994,102591,257048,284295,351262,238214,176633,277922
396,238214,351262,210534,252570,102591,176633,284295,277922,297994,257048
397,210534,176633,252570,284295,102591,351262,277922,257048,297994,238214
398,257048,284295,252570,176633,351262,277922,297994,102591,238214,210534
399,238214,102591,284295,210534,176633,277922,257048,351262,252570,297994
400,277922,257048,297994,176633,351262,284295,252570,102591,210534,238214
401,252570,238214,102591,210534,284295,176633,257048,297994,277922,351262
402,210534,284295,238214,252570,351262,277922,102591,176633,297994,257048
403,351262,252570,238214,102591,297994,257048,277922,284295,176633,210534
404,176633,284295,297994,257048,351262,210534,277922,252570,102591,238214
405,257048,210534,284295,102591,252570,238214,297994,277922,176633,351262
406,284295,176633,257048,297994,210534,252570,277922,238214,102591,351262
407,176633,277922,210534,238214,102591,252570,284295,351262,257048,297994
408,238214,252570,176633,210534,257048,277922,297994,284295,102591,351262
409,351262,102591,252570,176633,210534,238214,277922,297994,284295,257048
410,277922,176633,284295,102591,257048,210534,252570,351262,297994,238214
411,176633,210534,238214,284295,351262,257048,252570,297994,102591,277922
412,102591,238214,252570,210534,284295,297994,176633,351262,277922,257048
413,351262,297994,176633,252570,257048,284295,238214,102591,277922,210534
414,210534,284295,257048,238214,351262,252570,277922,297994,176633,102591
415,284295,210534,277922,252570,257048,102591,176633,351262,238214,297994
416,277922,102591,284295,176633,257048,238214,351262,210534,297994,252570
417,102591,257048,284295,277922,210534,297994,238214,351262,252570,176633
418,176633,210534,252570,257048,351262,297994,102591,284295,238214,277922
419,297994,277922,257048,176633,351262,284295,252570,210534,102591,238214
420,141581,176633,306082,238214,277922,257048,351262,102591,297994,339127
421,176633,297994,351262,210534,238214,284295,102591,257048,252570,277922
422,284295,102591,297994,277922,252570,351262,238214,257048,176633,210534
423,252570,238214,210534,297994,351262,284295,176633,277922,257048,102591
424,277922,102591,210534,257048,297994,176633,284295,351262,252570,238214
425,210534,238214,257048,297994,252570,102591,176633,277922,351262,284295
426,297994,176633,284295,252570,257048,277922,351262,210534,102591,238214
427,238214,277922,176633,102591,297994,257048,284295,351262,252570,210534
428,284295,252570,277922,297994,238214,210534,257048,176633,102591,351262
429,210534,277922,102591,252570,284295,238214,257048,351262,176633,297994
430,257048,176633,238214,277922,210534,351262,252570,297994,102591,284295
431,176633,297994,351262,277922,252570,210534,102591,257048,238214,284295
432,252570,176633,210534,277922,257048,284295,297994,351262,238214,102591
433,238214,257048,277922,102591,176633,210534,297994,284295,252570,351262
434,176633,210534,277922,252570,257048,102591,297994,284295,351262,238214
435,277922,284295,252570,257048,238214,176633,297994,102591,210534,351262
436,351262,238214,252570,284295,210534,176633,277922,102591,297994,257048
437,284295,297994,210534,252570,238214,102591,176633,277922,257048,351262
